title,studio,domestic_gross,foreign_gross,year
Capture the Flag,PAR.,6700.0,24600000.0,2015
The Gunman,ORF,10700000.0,13500000.0,2015
Go Away Mr. Tumor,CL,287000.0,21500000.0,2015
Black or White,RELA.,21600000.0,19000000.0,2015
Blackhat,UNI.,8000000.0,11600000.0,2015
Dope,ORF,17500000.0,480000.0,2015
Brothers: Blood Against Blood,FIP,614000.0,17200000.0,2015
While We're Young,A24,7600000.0,9700000.0,2015
Monkey Kingdom,BV,16399999.0,711000.0,2015
Macbeth (2015),WEIN.,1100000.0,15200000.0,2015
Scouts Guide to the Zombie Apocalypse,PAR.,3700000.0,12400000.0,2015
Suffragette,FOCUS,4700000.0,11300000.0,2015
It Follows,RTWC,14700000.0,19000000.0,2015
Unfinished Business,FOX,10200000.0,4200000.0,2015
Do You Believe?,PFR,13000000.0,1400000.0,2015
Woodlawn,PFR,14400000.0,19000000.0,2015
Strange Magic,BV,12400000.0,1200000.0,2015
Hot Tub Time Machine 2,PAR.,12300000.0,767000.0,2015
Child 44,LG/S,1200000.0,11700000.0,2015
We Are Your Friends,WB,3600000.0,7500000.0,2015
Danny Collins,BST,5600000.0,5200000.0,2015
Kung Fu Killer,WGUSA,130000.0,10000000.0,2015
A Little Chaos,FCW,558000.0,9500000.0,2015
The Loft,ORF,6000000.0,4099999.0,2015
The Young & Prodigious T.S. Spivet,WEIN.,174000.0,9300000.0,2015
Shanghai,WEIN.,46400.0,9200000.0,2015
Un Gallo con Muchos Huevos,LGF,9100000.0,19000000.0,2015
Me and Earl and the Dying Girl,FOXS,6800000.0,2300000.0,2015
Amy,A24,8400000.0,19000000.0,2015
Shaandaar,FIP,522000.0,7800000.0,2015
Trumbo (2015),BST,7900000.0,378000.0,2015
Bajrangi Bhaijaan,EROS,8199999.0,19000000.0,2015
I'll See You In My Dreams,BST,7400000.0,19000000.0,2015
The Green Inferno,BHTILT,7200000.0,19000000.0,2015
Grandma (2015),SPC,7000000.0,107000.0,2015
Our Brand Is Crisis (2015),WB,7000000.0,19000000.0,2015
Baahubali: The Beginning,BSC,6700000.0,19000000.0,2015
Bajirao Mastani,EROS,6600000.0,19000000.0,2015
Little Boy,ORF,6500000.0,19000000.0,2015
What We Do in the Shadows,U/P,3500000.0,2800000.0,2015
Anomalisa,PAR.,3800000.0,1900000.0,2015
Pawn Sacrifice,BST,2400000.0,3100000.0,2015
Serena,MAGN.,176000.0,4900000.0,2015
Mr. X,FIP,45000.0,5000000.0,2015
Dilwale,UTV,4900000.0,19000000.0,2015
Back to the Future Day,UHE,1700000.0,3200000.0,2015
Trash,FCW,17500.0,4800000.0,2015
True Story,FOXS,4700000.0,19000000.0,2015
"Buen Dia, Ramon",FIP,154000.0,4500000.0,2015
Hamari Adhuri Kahani,FIP,235000.0,4200000.0,2015
45 Years,IFC,4200000.0,19000000.0,2015
Escobar: Paradise Lost,RTWC,196000.0,3600000.0,2015
Spare Parts,LGF,3600000.0,19000000.0,2015
Learning to Drive,BG,3400000.0,19000000.0,2015
By the Sea,UNI.,538000.0,2800000.0,2015
Sleeping with Other People,IFC,819000.0,2400000.0,2015
Phoenix (2015),IFC,3200000.0,19000000.0,2015
Jimmy's Hall,SPC,561000.0,2600000.0,2015
Dil Dhadakne Do,EROS,3100000.0,19000000.0,2015
Ladrones,LGF,3100000.0,19000000.0,2015
Remember (Canada Release),EONE,547000.0,2500000.0,2015
Tanu Weds Manu Returns,EROS,3000000.0,19000000.0,2015
Rock The Kasbah,ORF,3000000.0,19000000.0,2015
The End of the Tour,A24,3000000.0,19000000.0,2015
Captive (2015),PAR.,2600000.0,218000.0,2015
He Named Me Malala,FOXS,2700000.0,97100.0,2015
Youth,FOXS,2700000.0,19000000.0,2015
Chi-Raq,RATT.,2700000.0,19000000.0,2015
Truth,SPC,2500000.0,19000000.0,2015
Mistress America,FOXS,2500000.0,19000000.0,2015
Jem and the Holograms,UNI.,2200000.0,149000.0,2015
Beloved Sisters,MBOX,54000.0,2200000.0,2015
The Riot Club,IFC,7700.0,2100000.0,2015
Tamasha,UTV,2100000.0,19000000.0,2015
Cake,CLF,2000000.0,19000000.0,2015
Assassination (2015),WGUSA,1900000.0,19000000.0,2015
Clouds of Sils Maria,IFC,1900000.0,19000000.0,2015
Testament of Youth,SPC,1800000.0,19000000.0,2015
Piku,YASH,1800000.0,19000000.0,2015
The Vatican Tapes,LGF,1800000.0,19000000.0,2015
Son of Saul,SPC,1800000.0,19000000.0,2015
Janis: Little Girl Blue,FR,410000.0,1200000.0,2015
'71,RATT.,1300000.0,355000.0,2015
The Diary of a Teenage Girl,SPC,1500000.0,19000000.0,2015
I (2015),AAF,1400000.0,19000000.0,2015
Infinitely Polar Bear,SPC,1400000.0,19000000.0,2015
99 Homes,BG,1400000.0,19000000.0,2015
Welcome Back,EROS,1400000.0,19000000.0,2015
The Salt of the Earth,SPC,1300000.0,19000000.0,2015
Maps to the Stars,FCW,351000.0,988000.0,2015
Iris (2015),MAGN.,1300000.0,19000000.0,2015
The Wolfpack,MAGN.,1300000.0,19000000.0,2015
Veteran,CJ,1200000.0,19000000.0,2015
Goodnight Mommy,RTWC,1200000.0,19000000.0,2015
Black Sea,FOCUS,1200000.0,19000000.0,2015
Miss You Already,RATT.,1200000.0,19000000.0,2015
Where Hope Grows,RATT.,1200000.0,19000000.0,2015
Cartel Land,ORCH.,704000.0,422000.0,2015
Timbuktu,COHEN,1100000.0,19000000.0,2015
Dior and I,ORCH.,1000000.0,19000000.0,2015
5 Flights Up,FCW,1000000.0,19000000.0,2015
Big Stone Gap,PH,1000000.0,19000000.0,2015
Gett: The Trial of Viviane Amsalem,MBOX,988000.0,19000000.0,2015
Boruto: Naruto the Movie,ELEV.,920000.0,19000000.0,2015
Singh is Bling,EROS,919000.0,19000000.0,2015
ABCD (Any Body Can Dance) 2,UTV,892000.0,19000000.0,2015
Mustang,COHEN,845000.0,19000000.0,2015
Labyrinth of Lies,SPC,794000.0,19000000.0,2015
The D Train,IFC,673000.0,102000.0,2015
Seymour: An Introduction,IFC,744000.0,19000000.0,2015
Tangerine,MAGN.,702000.0,19000000.0,2015
Red Army,SPC,695000.0,19000000.0,2015
The Stanford Prison Experiment,IFC,661000.0,19000000.0,2015
The Assassin,WGUSA,633000.0,19000000.0,2015
"Kumiko, The Treasure Hunter",AMPL.,623000.0,19000000.0,2015
Welcome to Me,ALC,609000.0,19000000.0,2015
Black Panthers: Vanguard of the Revolution,PBS,517000.0,67200.0,2015
Detective Byomkesh Bakshy,YASH,579000.0,19000000.0,2015
Freeheld,LGF,573000.0,19000000.0,2015
When Marnie Was There,GK,561000.0,19000000.0,2015
Gabbar is Back,EROS,535000.0,19000000.0,2015
The Last - Naruto the Movie,ELEV.,524000.0,19000000.0,2015
Peggy Guggenheim Art Addict,SD,498000.0,19000000.0,2015
Phantom (2015),UTV,490000.0,19000000.0,2015
Somewhere Only We Know,CL,482000.0,19000000.0,2015
Let's Get Married,CL,463000.0,19000000.0,2015
Bombay Velvet,FIP,451000.0,19000000.0,2015
Attack on Titan: Part 1,FUN,450000.0,19000000.0,2015
The Third Man (2015 re-release),RIALTO,449000.0,19000000.0,2015
Saint Laurent,SPC,429000.0,19000000.0,2015
Listen to Me Marlon,SHO,426000.0,19000000.0,2015
Heart of a Dog,ABR.,421000.0,19000000.0,2015
The Witness (Wo shi zheng ren),CL,418000.0,19000000.0,2015
Unbranded,GRAV.,410000.0,19000000.0,2015
The Second Mother,OSCI.,377000.0,19000000.0,2015
Kahlil Gibran's The Prophet (Gathr),GATHR,370000.0,19000000.0,2015
Katti Batti,UTV,365000.0,19000000.0,2015
Kahlil Gibran's The Prophet,GK,355000.0,19000000.0,2015
Effie Gray,AF,353000.0,19000000.0,2015
Noble,ASP.,347000.0,19000000.0,2015
Northern Limit Line,WGUSA,338000.0,19000000.0,2015
Shamitabh,EROS,325000.0,19000000.0,2015
Jafar Panahi's Taxi,KL,322000.0,19000000.0,2015
Good Kill,IFC,316000.0,19000000.0,2015
Running Man (2015),CL,311000.0,19000000.0,2015
Attack on Titan: Part 2,FUN,306000.0,19000000.0,2015
Theeb,FM,283000.0,19000000.0,2015
White God,MAGN.,282000.0,19000000.0,2015
A Borrowed Identity,STRAND,282000.0,19000000.0,2015
In the Name of my Daughter,COHEN,278000.0,19000000.0,2015
Hitchcock/Truffaut,COHEN,260000.0,19000000.0,2015
Love (2015),ALC,249000.0,19000000.0,2015
Tevar,EROS,236000.0,19000000.0,2015
20 Once Again,CJ,235000.0,19000000.0,2015
Slow West,A24,229000.0,19000000.0,2015
A Royal Night Out,ADC,228000.0,19000000.0,2015
A Pigeon Sat on a Branch Reflecting on Existence,MAGN.,223000.0,19000000.0,2015
Pyaar Ka Punchnama 2,REL.,223000.0,19000000.0,2015
Fall in Love Like a Star,CL,213000.0,19000000.0,2015
Dark Places,A24,209000.0,19000000.0,2015
Heneral Luna,ABR.,206000.0,19000000.0,2015
Gemma Bovery,MBOX,192000.0,19000000.0,2015
The Connection,DRFT.,191000.0,19000000.0,2015
Love and Lost (Shi Gu),CL,189000.0,19000000.0,2015
Stonewall (2015),RATT.,188000.0,19000000.0,2015
Maggie,RATT.,187000.0,19000000.0,2015
Detective K: Secret of the Lost Island,CJ,185000.0,19000000.0,2015
The Priests,CJ,185000.0,19000000.0,2015
The Farewell Party,GOLD.,173000.0,19000000.0,2015
A Brilliant Young Mind,GOLD.,172000.0,19000000.0,2015
Time Out of Mind,IFC,167000.0,19000000.0,2015
Snow Girl and the Dark Crystal,WGUSA,165000.0,19000000.0,2015
C'Est Si Bon,CJ,164000.0,19000000.0,2015
The Last Women Standing,CL,163000.0,19000000.0,2015
5 to 7,IFC,163000.0,19000000.0,2015
After The Ball,FREE,162000.0,19000000.0,2015
Human Capital,FM,159000.0,19000000.0,2015
Experimenter,MAGN.,156000.0,19000000.0,2015
Desert Dancer,RELA.,155000.0,19000000.0,2015
Samba,BG,152000.0,19000000.0,2015
The Tribe,DRFT.,151000.0,19000000.0,2015
Forever Young (2015),CL,150000.0,19000000.0,2015
The New Girlfriend,COHEN,147000.0,19000000.0,2015
Tangerines,GOLD.,145000.0,19000000.0,2015
Manglehorn,IFC,143000.0,19000000.0,2015
Ingrid Bergman: In Her Own Words,RIALTO,138000.0,19000000.0,2015
Twenty (2015),CJ,136000.0,19000000.0,2015
La Sapienza,KL,135000.0,19000000.0,2015
Mississippi Grind,A24,131000.0,19000000.0,2015
A Journey Through Time with Anthony,CL,127000.0,19000000.0,2015
Boulevard,SM,126000.0,19000000.0,2015
Z for Zachariah,RATT.,121000.0,19000000.0,2015
Do I Sound Gay?,IFC,119000.0,19000000.0,2015
Love Live! The School Idol Movie,AZ,116000.0,19000000.0,2015
She's Funny That Way,LGP,112000.0,19000000.0,2015
Memories of the Sword,WGUSA,111000.0,19000000.0,2015
The Look of Silence,DRFT.,109000.0,19000000.0,2015
The Beauty Inside,WGUSA,108000.0,19000000.0,2015
The Chronicles of Evil,CJ,105000.0,19000000.0,2015
Every Secret Thing,SM,104000.0,19000000.0,2015
Ghost in the Shell: The New Movie,FUN,101000.0,19000000.0,2015
Black Souls (Anime Nere),ALC,101000.0,19000000.0,2015
A Poem Is a Naked Person (2015 re-issue),JAN.,96600.0,19000000.0,2015
Saving Mr. Wu,UEP,92700.0,19000000.0,2015
The Tales of Hoffmann (2015 re-issue),RIALTO,91900.0,19000000.0,2015
Christmas Eve,AMPL.,91300.0,19000000.0,2015
Queen of Earth,IFC,91200.0,19000000.0,2015
Hero (2015),EROS,88700.0,19000000.0,2015
Sunshine Superman,MAGN.,88100.0,19000000.0,2015
Heaven Knows What,RTWC,80700.0,19000000.0,2015
Nasty Baby,ORCH.,79800.0,19000000.0,2015
The Wonders,OSCI.,73400.0,19000000.0,2015
Predestination,VE,68400.0,19000000.0,2015
People Places Things,TFA,67000.0,19000000.0,2015
Eden,BG,65500.0,19000000.0,2015
The Duke of Burgundy,IFC,64500.0,19000000.0,2015
The Office,CL,63700.0,19000000.0,2015
Flowers,MBOX,61600.0,19000000.0,2015
Only You,CL,61600.0,19000000.0,2015
Girlhood (2015),STRAND,60800.0,19000000.0,2015
Jauja,CGLD,60200.0,19000000.0,2015
Gueros,KL,60100.0,19000000.0,2015
I Smile Back,BG,58700.0,19000000.0,2015
The Ark of Mr. Chow,CL,54100.0,19000000.0,2015
Love Thy Nature,ITL,41100.0,11800.0,2015
The Advocate: A Missing Body,CJ,50200.0,19000000.0,2015
Heist (2015),LGP,50100.0,19000000.0,2015
Difret,TA,49700.0,19000000.0,2015
Appropriate Behavior,GRAV.,46900.0,19000000.0,2015
Beyond the Reach,RATT.,45900.0,19000000.0,2015
The Salvation,IFC,44900.0,19000000.0,2015
Madame Bovary,ALC,44200.0,19000000.0,2015
Charlie's Country,MR,42900.0,19000000.0,2015
Pearl Button,KL,42200.0,19000000.0,2015
Queen and Country,BBC,41300.0,19000000.0,2015
The Phone,CJ,40500.0,19000000.0,2015
What Our Fathers Did: A Nazi Legacy,OSCI.,40100.0,19000000.0,2015
Lila & Eve,GOLD.,38300.0,19000000.0,2015
Before We Go,RTWC,37200.0,19000000.0,2015
The Mafia Only Kills in Summer,DISTRIB.,37100.0,19000000.0,2015
Knock Knock,LGP,36300.0,19000000.0,2015
Kindergarten Teacher,KL,36200.0,19000000.0,2015
Welcome to Leith,FRUN,36000.0,19000000.0,2015
Wild City,WGUSA,34900.0,19000000.0,2015
The Forbidden Room,KL,34400.0,19000000.0,2015
Song One,TFA,32299.0,19000000.0,2015
Love Forecast,CJ,32200.0,19000000.0,2015
"Out 1, noli me tangere",CFILMS,31500.0,19000000.0,2015
"3 1/2 Minutes, 10 Bullets",PART.,30400.0,19000000.0,2015
Paulette,COHEN,29500.0,19000000.0,2015
The Cut,STRAND,28100.0,19000000.0,2015
The Keeping Room,DRFT.,27200.0,19000000.0,2015
Big Game,EC,24600.0,19000000.0,2015
Kill Me Three Times,MAGN.,24300.0,19000000.0,2015
"Hippocrates, Diary of a French Doctor",DISTRIB.,23100.0,19000000.0,2015
Court,ZEIT.,22900.0,19000000.0,2015
Salut D'Amour,CJ,22500.0,19000000.0,2015
Mediterranea,IFC,22100.0,19000000.0,2015
Noma - My Perfect Storm,MAGN.,21100.0,19000000.0,2015
The Little Death,MAGN.,18200.0,19000000.0,2015
Gangnam 1970,CJ,18000.0,19000000.0,2015
Strangerland,ALC,17500.0,19000000.0,2015
Eastern Boys,FRUN,16800.0,19000000.0,2015
Extraction,LGP,16800.0,19000000.0,2015
Eva,WEIN.,16700.0,19000000.0,2015
The World of Kanako,DRFT.,16600.0,19000000.0,2015
Zombeavers,FREE,14900.0,19000000.0,2015
The Hallow,IFC,13900.0,19000000.0,2015
Amour Fou,FM,13700.0,19000000.0,2015
Arabian Nights: Volume 1 - The Restless One,KL,12300.0,19000000.0,2015
Of Horses and Men,MBOX,11900.0,19000000.0,2015
Marie's Story,FM,11700.0,19000000.0,2015
1001 Grams,KL,11000.0,19000000.0,2015
Empire of Lust,CJ,10700.0,19000000.0,2015
The Forecaster,FOR,10200.0,19000000.0,2015
Still Life (2015),TRIB.,9500.0,19000000.0,2015
Every Thing Will be Fine,IFC,9200.0,19000000.0,2015
The Lesson,FM,9000.0,19000000.0,2015
An Eye for Beauty,MR,9000.0,19000000.0,2015
Northern Soul,FREE,8900.0,19000000.0,2015
The Girl in the Book,FREE,8200.0,19000000.0,2015
Steak (R)evolution,KL,8000.0,19000000.0,2015
On the Way to School,DISTRIB.,7400.0,19000000.0,2015
Hungry Hearts,IFC,6900.0,19000000.0,2015
Steve McQueen: The Man & Le Mans,FR,6800.0,19000000.0,2015
Arabian Nights: Volume 2 - The Desolate One,KL,6400.0,19000000.0,2015
Alleluia,MBOX,6300.0,19000000.0,2015
Barely Lethal,A24,6100.0,19000000.0,2015
Chic!,DISTRIB.,5600.0,19000000.0,2015
Far from Men,TRIB.,5300.0,19000000.0,2015
The Dead Lands,MAGN.,5200.0,19000000.0,2015
Jenny's Wedding,IFC,4700.0,19000000.0,2015
Against the Sun,TAFC,4600.0,19000000.0,2015
Ashby,TFA,4600.0,19000000.0,2015
Arabian Nights: Volume 3 - The Enchanted One,KL,4500.0,19000000.0,2015
The Summer of Sangaile,STRAND,4500.0,19000000.0,2015
Club Life,ORCH.,4400.0,19000000.0,2015
Back to the Jurassic,CJ,4400.0,19000000.0,2015
In the Basement,STRAND,3600.0,19000000.0,2015
Fidelio: Alice's Odyssey,FRUN,3600.0,19000000.0,2015
That Sugar Film,GOLD.,3500.0,19000000.0,2015
Xenia,STRAND,3200.0,19000000.0,2015
The Iron Ministry,ICAR.,3200.0,19000000.0,2015
The Lady in the Car with Glasses and a Gun,MAGN.,2200.0,19000000.0,2015
Stations of the Cross,FM,1500.0,19000000.0,2015
Skin Trade,MAGN.,1200.0,19000000.0,2015
Thanks to My Friends,DISTRIB.,900.0,19000000.0,2015
REC 4: Apocalypse,MAGN.,800.0,19000000.0,2015
It's All So Quiet (Boven is het stil),BWP,700.0,19000000.0,2015
Tough Being Loved By Jerks,KL,700.0,19000000.0,2015
The Chambermaid,FM,300.0,19000000.0,2015
Captain America: Civil War,BV,408100000.0,745200000.0,2016
Rogue One: A Star Wars Story,BV,532200000.0,523900000.0,2016
Finding Dory,BV,486300000.0,542300000.0,2016
Zootopia,BV,341300000.0,682500000.0,2016
The Jungle Book (2016),BV,364000000.0,602500000.0,2016
The Secret Life of Pets,UNI.,368400000.0,507100000.0,2016
Batman v Superman: Dawn of Justice,WB,330400000.0,543300000.0,2016
Fantastic Beasts and Where To Find Them,WB,234000000.0,580000000.0,2016
Deadpool,FOX,363100000.0,420000000.0,2016
Suicide Squad,WB,325100000.0,421700000.0,2016
Doctor Strange,BV,232600000.0,445100000.0,2016
Moana,BV,248800000.0,394600000.0,2016
Sing,UNI.,270400000.0,363800000.0,2016
The Mermaid (Mei ren yu),SONY,3200000.0,550600000.0,2016
X-Men: Apocalypse,FOX,155400000.0,388500000.0,2016
Kung Fu Panda 3,FOX,143500000.0,377600000.0,2016
La La Land,LG/S,151100000.0,295000000.0,2016
Warcraft,UNI.,47400000.0,386300000.0,2016
Jason Bourne,UNI.,162400000.0,253100000.0,2016
Ice Age: Collision Course,FOX,64099999.0,344500000.0,2016
Independence Day: Resurgence,FOX,103100000.0,286500000.0,2016
Monster Hunt,FR,32800.0,385300000.0,2016
The Legend of Tarzan,WB,126600000.0,230100000.0,2016
The Angry Birds Movie,SONY,107500000.0,244800000.0,2016
Trolls,FOX,153700000.0,193200000.0,2016
Star Trek Beyond,PAR.,158800000.0,184600000.0,2016
Now You See Me 2,LG/S,65099999.0,269800000.0,2016
The Conjuring 2,WB(NL),102500000.0,217900000.0,2016
Passengers (2016),SONY,100000000.0,203100000.0,2016
Dangal,UTV,12400000.0,290500000.0,2016
Alice Through the Looking Glass,BV,77000000.0,222400000.0,2016
Miss Peregrine's Home for Peculiar Children,FOX,87200000.0,209200000.0,2016
Teenage Mutant Ninja Turtles: Out of the Shadows,PAR.,82100000.0,163600000.0,2016
Assassin's Creed,FOX,54600000.0,186300000.0,2016
Sully,WB,125100000.0,115700000.0,2016
Hidden Figures,FOX,169600000.0,66300000.0,2016
Ghostbusters (2016),SONY,128400000.0,100800000.0,2016
Inferno,SONY,34300000.0,185700000.0,2016
Central Intelligence,WB(NL),127400000.0,89500000.0,2016
Bridget Jones's Baby,UNI.,24300000.0,187700000.0,2016
Me Before You,WB(NL),56200000.0,152100000.0,2016
London Has Fallen,FOCUS,62500000.0,143200000.0,2016
Arrival,PAR.,100500000.0,102800000.0,2016
The Monkey King 2 in 3D,CL,710000.0,193000000.0,2016
Bad Moms,STX,113300000.0,70700000.0,2016
Storks,WB,72700000.0,110700000.0,2016
The BFG,BV,55500000.0,127900000.0,2016
The Divergent Series: Allegiant,LG/S,66200000.0,113100000.0,2016
Hacksaw Ridge,LGF,67200000.0,108100000.0,2016
The Girl on the Train (2016),UNI.,75400000.0,97800000.0,2016
Operation Mekong,WGUSA,800000.0,172300000.0,2016
The Huntsman: Winter's War,UNI.,48400000.0,116600000.0,2016
The Magnificent Seven (2016),SONY,93400000.0,68900000.0,2016
Jack Reacher: Never Go Back,PAR.,58700000.0,103400000.0,2016
Don't Breathe,SGEM,89200000.0,67900000.0,2016
Ip Man 3,WGUSA,2700000.0,154200000.0,2016
The Accountant,WB,86300000.0,68900000.0,2016
Gods of Egypt,LG/S,31200000.0,119500000.0,2016
Lights Out,WB(NL),67300000.0,81600000.0,2016
Pete's Dragon (2016),BV,76200000.0,67500000.0,2016
Sausage Party,SONY,97700000.0,43000000.0,2016
Lion,WEIN.,51700000.0,88600000.0,2016
Detective Chinatown (Tang ren jie tan an),CL,474000.0,125400000.0,2016
Mechanic: Resurrection,LG/S,21200000.0,104500000.0,2016
Ride Along 2,UNI.,91200000.0,33400000.0,2016
Deepwater Horizon,LG/S,61400000.0,60400000.0,2016
Allied,PAR.,40100000.0,79400000.0,2016
The Shallows,SONY,55100000.0,64000000.0,2016
The Purge: Election Year,UNI.,79200000.0,39400000.0,2016
Why Him?,FOX,60300000.0,57800000.0,2016
Finding Mr. Right 2,CL,1400000.0,114700000.0,2016
Office Christmas Party,PAR.,54800000.0,59700000.0,2016
How to Be Single,WB(NL),46800000.0,65500000.0,2016
10 Cloverfield Lane,PAR.,72100000.0,38100000.0,2016
The 5th Wave,SONY,34900000.0,75000000.0,2016
Neighbors 2: Sorority Rising,UNI.,55500000.0,52600000.0,2016
Cold War 2,WGUSA,561000.0,102600000.0,2016
The Little Prince,EONE,1300000.0,96200000.0,2016
Dirty Grandpa,LGF,35600000.0,58500000.0,2016
Ben-Hur (2016),PAR.,26400000.0,67700000.0,2016
Money Monster,TRIS,41000000.0,52300000.0,2016
My Big Fat Greek Wedding 2,UNI.,59700000.0,29200000.0,2016
Collateral Beauty,WB(NL),31000000.0,57500000.0,2016
Train to Busan,WGUSA,2100000.0,85400000.0,2016
Sultan,YASH,6200000.0,81100000.0,2016
War Dogs,WB,43000000.0,43200000.0,2016
Nerve,LGF,38600000.0,46700000.0,2016
Ouija: Origin of Evil,UNI.,35100000.0,46600000.0,2016
Manchester by the Sea,RATT.,47700000.0,31300000.0,2016
The Boss,UNI.,63300000.0,15600000.0,2016
Shin Godzilla,FUN,1900000.0,76000000.0,2016
Mike and Dave Need Wedding Dates,FOX,46000000.0,31100000.0,2016
Boo! A Madea Halloween,LGF,73200000.0,1600000.0,2016
Miracles from Heaven,TRIS,61700000.0,12200000.0,2016
I Am Not Madame Bovary,WGUSA,437000.0,70400000.0,2016
Kubo and the Two Strings,FOCUS,48000000.0,21900000.0,2016
13 Hours: The Secret Soldiers of Benghazi,PAR.,52900000.0,16600000.0,2016
Moonlight (2016),A24,27900000.0,37200000.0,2016
Fences,PAR.,57700000.0,6700000.0,2016
The Boy (2016),STX,35800000.0,28400000.0,2016
"Hail, Caesar!",UNI.,30500000.0,33100000.0,2016
The Nice Guys,WB,36300000.0,26500000.0,2016
L.O.R.D: Legend of Ravaging Dynasties,AR,350000.0,57700000.0,2016
Nine Lives (2016),EC,19700000.0,38100000.0,2016
Zoolander 2,PAR.,28800000.0,27900000.0,2016
Barbershop: The Next Cut,WB(NL),54000000.0,1000000.0,2016
The Finest Hours,BV,27600000.0,24500000.0,2016
Master,CJ,597000.0,51000000.0,2016
Patriots Day,LGF,31900000.0,18700000.0,2016
